"fc_country","fc_code","fc_geog1","fc_type","fc_ownership","fc_size_m2","fc_opvisits_total","fc_opvisits_TB","fc_ipdays_total","fc_ipdays_tb","ss_lab_total","ss_lab_tb","ss_rad_total","ss_rad_tb","capacity","fc_catchmentpop","fc_timespent_TB","fc_FTE_facility_clin","fc_FTE_facility_support","fc_FTE_total","fc_m2_TB","fc_beds_facility","fc_beds_TB","fc_FTE_TB_doctors","fc_FTE_TB_nurses","fc_FTE_TB_pharm","fc_FTE_TB_lab","fc_FTE_TB_rad","fc_FTE_TB_odirect","fc_FTE_TB_admin","fc_FTE_TB_support","fc_FTE_TB_vol","fc_FTE_TB","outputgroup","output","output_pop2","originaloutputdescription","output_plink","servicestatistics","met_stafftime_obs","met_stafftime_int","met_stafftime_tmst","met_stafftime_ass","met_equip_obs","met_equip_int","met_supp_obs","met_supp_int","met_TDvBU","met_FINvECON","q_bldgspace","q_stafftime_clin","q_stafftime_nurs","q_stafftime_pharm","q_stafftime_lab","q_stafftime_rad","q_stafftime_odirect","q_stafftime_admin","q_stafftime_support","q_stafftime_vol","LCU_p_bldgspace","LCU_p_stafftime_clin","LCU_p_stafftime_nurs","LCU_p_stafftime_pharm","LCU_p_stafftime_lab","LCU_p_stafftime_rad","LCU_p_stafftime_odirect","LCU_p_stafftime_admin","LCU_p_stafftime_support","LCU_p_stafftime_vol","LCU_cost_total_ohd_bldg","LCU_cost_total_ohd_staff","LCU_cost_total_ohd_transport","LCU_cost_total_ohd_other","LCU_cost_total_bldgs","LCU_cost_total_equip_med","LCU_cost_total_equip_other","LCU_cost_total_furniture","LCU_cost_total_vehicles","LCU_cost_total_training","LCU_cost_total_staff_clin","LCU_cost_total_staff_support","LCU_cost_total_staff_vol","LCU_cost_total_supplies_med","LCU_cost_total_drugs","LCU_cost_total_supplies_other","LCU_cost_total_maintenance","LCU_cost_total_utilities","LCU_cost_total_transport","LCU_cost_total_food","LCU_cost_total_other","LCU_unitcost_ohd_bldg","LCU_unitcost_ohd_staff","LCU_unitcost_ohd_transport","LCU_unitcost_ohd_other","LCU_unitcost_bldgs","LCU_unitcost_equip_med","LCU_unitcost_equip_other","LCU_unitcost_furniture","LCU_unitcost_vehicles","LCU_unitcost_training","LCU_unitcost_staff_clin","LCU_unitcost_staff_support","LCU_unitcost_staff_vol","LCU_unitcost_supplies_med","LCU_unitcost_drugs","LCU_unitcost_supplies_other","LCU_unitcost_maintenance","LCU_unitcost_utilities","LCU_unitcost_transport","LCU_unitcost_food","LCU_unitcost_other","LCU_unitcost_total","LCU_unitcost_fixed","LCU_unitcost_variable","met_currency","met_currencyyear_collection","met_USDexchangerate","met_GDPdeflator","USD_GDPpercapita","met_currencyyear_reported","USD_cost_total_ohd_bldg","USD_cost_total_ohd_staff","USD_cost_total_ohd_transport","USD_cost_total_ohd_other","USD_cost_total_bldgs","USD_cost_total_equip_med","USD_cost_total_equip_other","USD_cost_total_furniture","USD_cost_total_vehicles","USD_cost_total_training","USD_cost_total_staff_clin","USD_cost_total_staff_support","USD_cost_total_staff_vol","USD_cost_total_supplies_med","USD_cost_total_drugs","USD_cost_total_supplies_other","USD_cost_total_maintenance","USD_cost_total_utilities","USD_cost_total_transport","USD_cost_total_food","USD_cost_total_other","USD_unitcost_ohd_bldg","USD_unitcost_ohd_staff","USD_unitcost_ohd_transport","USD_unitcost_ohd_other","USD_unitcost_bldgs","USD_unitcost_equip_med","USD_unitcost_equip_other","USD_unitcost_furniture","USD_unitcost_vehicles","USD_unitcost_training","USD_unitcost_staff_clin","USD_unitcost_staff_support","USD_unitcost_staff_vol","USD_unitcost_supplies_med","USD_unitcost_drugs","USD_unitcost_supplies_other","USD_unitcost_maintenance","USD_unitcost_utilities","USD_unitcost_transport","USD_unitcost_food","USD_unitcost_other","USD_unitcost_total","USD_unitcost_fixed","USD_unitcost_variable","USD_p_bldgspace","USD_p_stafftime_clin","USD_p_stafftime_nurs","USD_p_stafftime_pharm","USD_p_stafftime_lab","USD_p_stafftime_rad","USD_p_stafftime_odirect","USD_p_stafftime_admin","USD_p_stafftime_support","USD_p_stafftime_vol","LCU_tc_fixedtradeable","LCU_tc_fixednontradeable","LCU_uc_variabletradeable","LCU_uc_variablenontradeable","LCU_tc_fixedstaff","LCU_uc_variablestaff","private","public","urban","rural","logVisitsPP_TB","logVisitsPP","logVisits","logVisitsTB","logGDP","log_USD_p_bldgspace","healthcentre","primary","secondary","tertiary","USD_unitcost_ohd"
"Ethiopia","ET9","Urban","Secondary hospital","Public",2190,63539,12094,40200,0,61269,3305,5625,97,0.297886304207883,2550000,3.64133047950035,75,13,88,483.882795961323,102,33,3.28919348221827,7.85962533333333,0.0561001485253554,2.27213422222222,0.0212333333333333,0.197953382961646,1.18772029776987,0.395906765923291,0,15.2798669662873,"LAB","Creatinine",NA,"Creatinine","lab_creatinine",8,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.214279593856907,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093.03288424262,0.763483124018838,0.57789017530089,0.699775641025641,0.626724358974359,0.68375,0.510192307692308,0.12497081043956,0.201057692307692,NA,67.378478180547,709.673702073847,19.9236664997668,313.649418604908,234.214642507752,0.194836070799854,0.796737874123895,0.298925617772152,0,0,24.4452016300195,0,0,82.6739689447137,0,0,0,0,0,0,0,8.42230977256837,88.7092127592309,2.49045831247085,39.2061773256135,29.276830313469,0.0243545088499817,0.0995922342654869,0.0373657022215189,0,0,3.05565020375244,0,0,10.3342461180892,0,0,0,0,0,0,0,181.656197250531,168.26630092869,13.3898963218417,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,2.46424674987793,25.9550399780273,0.72867226600647,11.4711637496948,8.56597900390625,0.00712577905505896,0.0291392542421818,0.0109326671808958,0,0,0.894039273262024,0,0,3.02365159988403,0,0,0,0,0,0,0,0.308030843734741,3.24437999725342,0.0910840332508087,1.43389546871185,1.07074737548828,0.00089072238188237,0.00364240678027272,0.00136658339761198,0,0,0.111754909157753,0,0,0.377956449985504,0,0,0,0,0,0,0,6.64374876022339,6.15403747558594,0.489711374044418,39.9757118225098,0.0279230214655399,0.0211352929472923,0.0255930349230766,0.0229213163256645,0.0250069256871939,0.0186593662947416,0.00457058241590858,0.00735332351177931,NA,1.29049956798553,635.166198730469,10.3342456817627,0,709.673706054688,3.05565023422241,FALSE,TRUE,TRUE,FALSE,0.774031309945003,0.682175001521243,11.0594091695819,9.40046474083316,6.64836752513274,3.68827206525341,FALSE,FALSE,TRUE,FALSE,5.07739034295082
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"OP","OP screening visit",NA,"Outpatient screening visit","op_screeningvisit",4132,NA,0.25,0,0.75,NA,NA,NA,NA,"TD","ECON",30.2519035088029,0,0.18054211035818,0,0,0,0.103823814133591,0,0,0,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,14616.5610940005,126386.579340336,0,59485.6114616505,40752.5574248202,198.662433414785,0,196.20413027219,0,0,19722.195,0,0,1837.9760911871,0,0,0,0,0,0,0,3.53740587947738,30.5872650872062,0,14.3963241678728,9.86267120639406,0.0480790013104513,0,0.0474840586331536,0,0,4.77303848015489,0,0,0.444815123714206,0,0,0,0,0,0,0,63.6970830047631,58.479229400894,5.2178536038691,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,534.574462890625,4622.36181640625,0,2175.57934570312,1490.45153808594,7.26572132110596,0,7.1758131980896,0,0,721.303833007812,0,0,67.2206726074219,0,0,0,0,0,0,0,0.129374250769615,1.11867415904999,0,0.526519656181335,0.360709458589554,0.0017584030283615,0,0.00173664407338947,0,0,0.174565300345421,0,0,0.0162683129310608,0,0,0,0,0,0,0,2.32960629463196,2.13877272605896,0.190833613276482,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,394.866546630859,114854.734375,0.444815129041672,0,126386.578125,4.77303838729858,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.77456806600094
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"OP","OP treatment visit","DOT","Outpatient treatment visit_DOT","op_treatmentvisit_DOT",1080,NA,0.5,0,0.5,NA,NA,NA,NA,"TD","ECON",7.90708029755739,0,0.192592592592593,0,0,0,0.192592592592593,0,0,0,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,3820.39834983557,33034.2462941826,0,15548.0301013026,10651.6849029056,864.700838568467,0,88.2835317671837,0,2906.0195865282,8238.88,0,0,3000,0,0,0,0,0,0,0,3.53740587947738,30.5872650872062,0,14.3963241678728,9.86267120639406,0.800648924600433,0,0.0817440108955404,0,2.690758876415,7.62859259259259,0,0,2.77777777777778,0,0,0,0,0,0,0,72.3631885232317,61.9568181528614,10.4063703703704,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,139.724197387695,1208.16809082031,0,568.641235351562,389.566223144531,31.6248779296875,0,3.22881150245667,0,106.282440185547,301.322204589844,0,0,109.719604492188,0,0,0,0,0,0,0,0.129374250769615,1.11867415904999,0,0.526519656181335,0.360709458589554,0.0292822942137718,0,0.00298964022658765,0,0.0984096676111221,0.279002040624619,0,0,0.101592227816582,0,0,0,0,0,0,0,2.64655351638794,2.2659592628479,0.380594283342361,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,952.984375,32926.1328125,2.77777767181396,0,33034.24609375,7.6285924911499,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.77456806600094
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","Blood sugar",NA,"Glucose (RBS)","lab_RBS",10,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.0826387077725166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,20.4102960278413,283.755976174384,0,129.805253637377,111.323199316448,0.519350282671509,0,2.22181660377256,0,0,2.28800831228099,0,0,201.573085548281,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,0.0519350282671509,0,0.222181660377256,0,0,0.228800831228099,0,0,20.1573085548281,0,0,0,0,0,0,0,75.1896985903056,54.8035892042494,20.3861093860562,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,0.746469855308533,10.3778648376465,0,4.74739360809326,4.07144594192505,0.018994303420186,0,0.0812589451670647,0,0,0.0836797878146172,0,0,7.37217283248901,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0.00189943029545248,0,0.00812589470297098,0,0,0.00836797896772623,0,0,0.737217307090759,0,0,0,0,0,0,0,2.74992799758911,2.00434279441833,0.745585262775421,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,2.74116683006287,261.538757324219,20.1573085784912,0,283.755981445312,0.22880083322525,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","Full haemogram",NA,"Full haemogram (RBC, WBC and platelet) tests","lab_fullhemogram",45,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.371874184976325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,91.8463321252857,1276.90189278473,0,584.123641368196,500.954396924017,21.7509973467068,19.5384177675266,9.9981747169765,0,0,82.3682992421156,0,0,3728.63624854752,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,0.483355496593485,0.434187061500591,0.222181660377256,0,0,1.83040664982479,0,0,82.8585833010561,0,0,0,0,0,0,0,140.358186684957,55.6691967340764,84.6889899508809,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,3.35911440849304,46.7003898620605,0,21.3632717132568,18.3215065002441,0.795503616333008,0.714582502841949,0.365665256977081,0,0,3.01247239112854,0,0,136.3681640625,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0.0176778584718704,0.0158796105533838,0.00812589470297098,0,0,0.0669438317418098,0,0,3.03040361404419,0,0,0,0,0,0,0,5.13334846496582,2.03600072860718,3.09734749794006,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,51.2875900268555,1176.92431640625,82.8585815429688,0,1276.90185546875,1.830406665802,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","Erythrocyte Sedimentation Rate",NA,"Erythrocyte Sedimentation Rate","lab_ESR",15,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.123958061658775,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,30.6154440417619,425.633964261576,0,194.707880456065,166.984798974672,1.24641533368944,0,3.33272490565883,0,0,171.600623421074,0,0,1215.74001736111,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,0.0830943555792963,0,0.222181660377256,0,0,11.4400415614049,0,0,81.0493344907407,0,0,0,0,0,0,0,147.324124583707,54.8347485315616,92.4893760521457,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,1.11970484256744,15.5667963027954,0,7.12109041213989,6.10716867446899,0.0455853976309299,0,0.121888421475887,0,0,6.27598428726196,0,0,44.4635047912598,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0.00303902663290501,0,0.00812589470297098,0,0,0.418398946523666,0,0,2.96423363685608,0,0,0,0,0,0,0,5.38811492919922,2.00548219680786,3.38263249397278,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,4.57914018630981,392.308135986328,81.0493316650391,0,425.633972167969,11.4400415420532,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","Sputum collection",NA,"Smear induction","lab_smearinduction",317,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",2.61964703638878,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,647.006384082568,8995.06444472797,0,4114.82654030485,3528.94541833141,0,0,85.3776086950625,0,1818.91371930506,580.238907994458,0,0,3333.52016836198,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,0,0,0.269329995883478,0,5.73789816815475,1.83040664982479,0,0,10.5158364932555,0,0,0,0,0,0,0,72.8829438227235,60.5367006796432,12.3462431430802,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,23.6630954742432,328.978302001953,0,150.492385864258,129.064834594727,0,0,3.1225323677063,0,66.5234985351562,21.2211952209473,0,0,121.917503356934,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0,0,0.00985025987029076,0,0.209853306412697,0.0669438317418098,0,0,0.384597808122635,0,0,0,0,0,0,0,2.66556262969971,2.21402096748352,0.451541632413864,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,85.3776092529297,10109.6923828125,10.5158367156982,0,8995.064453125,1.830406665802,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"OP","OP diagnostic visit",NA,"Outpatient diagnostic visit","op_diagnosticvisit",136,NA,0,0,1,NA,NA,NA,NA,"TD","ECON",0.99570640784056,0,0.301470588235294,0,0,0,0,0,0,0,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,481.087199608923,4159.86805186004,0,1957.9000868307,1341.32328406959,6.53874417822138,0,6.45783197410888,0,0,538.74,0,0,60.4948568251321,0,0,0,0,0,0,0,3.53740587947738,30.5872650872062,0,14.3963241678728,9.86267120639406,0.0480790013104513,0,0.0474840586331536,0,0,3.96132352941176,0,0,0.444815123714206,0,0,0,0,0,0,0,62.88536805402,58.479229400894,4.40613865312597,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,17.594898223877,152.139694213867,0,71.6066741943359,49.0564880371094,0.239142805337906,0,0.23618358373642,0,0,19.7034473419189,0,0,2.21249055862427,0,0,0,0,0,0,0,0.129374250769615,1.11867415904999,0,0.526519656181335,0.360709458589554,0.0017584030283615,0,0.00173664407338947,0,0,0.144878283143044,0,0,0.0162683129310608,0,0,0,0,0,0,0,2.29991912841797,2.13877272605896,0.161146596074104,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,12.9965763092041,3780.310546875,0.444815129041672,0,4159.8681640625,3.96132349967957,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.77456806600094
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"OP","OP vaccinations",NA,"Outpatient vaccinations","op_vaccinations",1097,NA,0.666666666666667,0,0.333333333333333,NA,NA,NA,NA,"TD","ECON",8.03154359853746,0,0.283500455788514,0,0,0,0.100273473108478,0,0,0,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,3880.53424978668,33554.2298006651,0,15792.7676121565,10819.3503134143,2909.70864782363,0,297.332402376516,0,0,7342.445,0,0,13024.7821013728,0,0,0,0,0,0,0,3.53740587947738,30.5872650872062,0,14.3963241678728,9.86267120639406,2.65242356228225,0,0.27104138776346,0,0,6.69320419325433,0,0,11.8730921616889,0,0,0,0,0,0,0,79.8734276459394,61.3071312909961,18.5662963549433,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,141.923553466797,1227.185546875,0,577.592041015625,395.698272705078,106.417358398438,0,10.8743982315063,0,0,268.536712646484,0,0,476.357971191406,0,0,0,0,0,0,0,0.129374250769615,1.11867415904999,0,0.526519656181335,0.360709458589554,0.0970076248049736,0,0.00991285126656294,0,0,0.244791910052299,0,0,0.434237003326416,0,0,0,0,0,0,0,2.921226978302,2.24219799041748,0.679028868675232,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,3207.04125976562,30492.65234375,11.8730916976929,0,33554.23046875,6.69320440292358,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.77456806600094
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","HIV rapid test",NA,"HIV rapid test","lab_HIVrapidtest",15,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.123958061658775,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,30.6154440417619,425.633964261576,0,194.707880456065,166.984798974672,0.256564721452518,0,3.33272490565883,0,0,102.960374052644,0,0,10711.5398174069,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,0.0171043147635012,0,0.222181660377256,0,0,6.86402493684296,0,0,714.102654493794,0,0,0,0,0,0,0,775.735437921383,54.7687584907458,720.966679430637,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,1.11970484256744,15.5667963027954,0,7.12109041213989,6.10716867446899,0.00938339345157146,0,0.121888421475887,0,0,3.76559042930603,0,0,391.755310058594,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0.000625559536274523,0,0.00812589470297098,0,0,0.251039355993271,0,0,26.1170196533203,0,0,0,0,0,0,0,28.3711280822754,2.0030689239502,26.3680591583252,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,3.58928966522217,392.308135986328,714.102661132812,0,425.633972167969,6.8640251159668,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"LAB","Smear microscopy ZN",NA,"Smear microscopy ZN","lab_smearmicroscopy",317,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",2.61964703638878,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,647.006384082568,8995.06444472797,0,4114.82654030485,3528.94541833141,671.247189240888,0,85.3776086950625,0,0,1813.24658748268,0,0,4097.42168007776,0,0,0,0,0,0,0,2.04102960278413,28.3755976174384,0,12.9805253637377,11.1323199316448,2.11749901968734,0,0.269329995883478,0,0,5.72002078070247,0,0,12.9256204418857,0,0,0,0,0,0,0,75.561942753764,56.9163015311758,18.6456412225882,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,23.6630954742432,328.978302001953,0,150.492385864258,129.064834594727,24.5496578216553,0,3.1225323677063,0,0,66.3162307739258,0,0,149.855834960938,0,0,0,0,0,0,0,0.0746469870209694,1.03778648376465,0,0.474739372730255,0.407144576311111,0.0774437189102173,0,0.00985025987029076,0,0,0.209199473261833,0,0,0.472731322050095,0,0,0,0,0,0,0,2.76354217529297,2.0816113948822,0.681930780410767,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,756.624816894531,8290.7783203125,12.9256200790405,0,8995.064453125,5.72002077102661,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.58717284351587
"Ethiopia","ET10","Rural","Health centre","Public",228,17985,10063,0,0,8067,727,0,0,0.331878565216814,19397,4.43413100830369,21,18,39,105.871709776413,0,0,1.16380333333333,3.4086,1.16380333333333,0.690425666666667,0,1.64103333333333,2.32760666666667,6.30560666666667,0,16.700879,"CS","CM screening visit",NA,"Community screening visit","com_screeningvisit",5200,NA,0,0.166666666666667,0.833333333333333,NA,NA,NA,NA,"TD","ECON",0,0,0,0,0,0,0,0,0.288461538461538,0,1347.10721303741,0.401987179487179,0.276089743589744,0.277163461538462,0.301634615384615,NA,0.430144230769231,0.322620192307692,0.216721153846154,NA,3951.08163660055,148463.948663132,0,78926.7137653218,0,91.3994093596059,0,0,0,0,0,20982.5,0,0,0,0,0,0,0,0,0,0.759823391653952,28.5507593582946,0,15.1782141856388,0,0.0175768094922319,0,0,0,0,0,4.03509615384615,0,0,0,0,0,0,0,0,0,48.5414698989257,48.5414698989257,0,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,144.503707885742,5429.8017578125,0,2886.6025390625,0,3.342768907547,0,0,0,0,0,767.397216796875,0,0,0,0,0,0,0,0,0,0.0277891736477613,1.04419267177582,0,0.555115878582001,0,0.000642840168438852,0,0,0,0,0,0.14757639169693,0,0,0,0,0,0,0,0,0,1.77531695365906,1.77531695365906,0,49.2680244445801,0.0147019578143954,0.0100974859669805,0.0101367551833391,0.0110317431390285,NA,0.0157317519187927,0.0117992535233498,0.00792618654668331,NA,91.3994064331055,82877.796875,0,0,148463.953125,4.03509616851807,FALSE,TRUE,FALSE,TRUE,0.501261903582752,0.233834356417586,9.79729335612972,9.21662060993333,6.64836752513274,3.89727527923443,TRUE,FALSE,FALSE,FALSE,1.62709772400558
